AGI	Experiment	Category	Melt_Cat
AT1G01490	GMUCT	UP	GMUCT_UP
AT1G01720	GMUCT	UP	GMUCT_UP
AT1G03630	GMUCT	UP	GMUCT_UP
AT1G04240	GMUCT	UP	GMUCT_UP
AT1G04280	GMUCT	UP	GMUCT_UP
AT1G04970	GMUCT	UP	GMUCT_UP
AT1G05140	GMUCT	UP	GMUCT_UP
AT1G05260	GMUCT	UP	GMUCT_UP
AT1G06200	GMUCT	UP	GMUCT_UP
AT1G06645	GMUCT	UP	GMUCT_UP
AT1G07200	GMUCT	UP	GMUCT_UP
AT1G07350	GMUCT	UP	GMUCT_UP
AT1G07590	GMUCT	UP	GMUCT_UP
AT1G07770	GMUCT	UP	GMUCT_UP
AT1G08630	GMUCT	UP	GMUCT_UP
AT1G09970	GMUCT	UP	GMUCT_UP
AT1G10020	GMUCT	UP	GMUCT_UP
AT1G10070	GMUCT	UP	GMUCT_UP
AT1G10170	GMUCT	UP	GMUCT_UP
AT1G10700	GMUCT	UP	GMUCT_UP
AT1G10720	GMUCT	UP	GMUCT_UP
AT1G11440	GMUCT	UP	GMUCT_UP
AT1G13245	GMUCT	UP	GMUCT_UP
AT1G14200	GMUCT	UP	GMUCT_UP
AT1G15110	GMUCT	UP	GMUCT_UP
AT1G15820	GMUCT	UP	GMUCT_UP
AT1G15860	GMUCT	UP	GMUCT_UP
AT1G18200	GMUCT	UP	GMUCT_UP
AT1G18300	GMUCT	UP	GMUCT_UP
AT1G18950	GMUCT	UP	GMUCT_UP
AT1G19397	GMUCT	UP	GMUCT_UP
AT1G21310	GMUCT	UP	GMUCT_UP
AT1G21400	GMUCT	UP	GMUCT_UP
AT1G22190	GMUCT	UP	GMUCT_UP
AT1G22360	GMUCT	UP	GMUCT_UP
AT1G25420	GMUCT	UP	GMUCT_UP
AT1G25440	GMUCT	UP	GMUCT_UP
AT1G26270	GMUCT	UP	GMUCT_UP
AT1G27290	GMUCT	UP	GMUCT_UP
AT1G27670	GMUCT	UP	GMUCT_UP
AT1G28190	GMUCT	UP	GMUCT_UP
AT1G28330	GMUCT	UP	GMUCT_UP
AT1G28670	GMUCT	UP	GMUCT_UP
AT1G29400	GMUCT	UP	GMUCT_UP
AT1G30360	GMUCT	UP	GMUCT_UP
AT1G31970	GMUCT	UP	GMUCT_UP
AT1G32170	GMUCT	UP	GMUCT_UP
AT1G32230	GMUCT	UP	GMUCT_UP
AT1G34260	GMUCT	UP	GMUCT_UP
AT1G42960	GMUCT	UP	GMUCT_UP
AT1G45160	GMUCT	UP	GMUCT_UP
AT1G48300	GMUCT	UP	GMUCT_UP
AT1G49010	GMUCT	UP	GMUCT_UP
AT1G50000	GMUCT	UP	GMUCT_UP
AT1G50290	GMUCT	UP	GMUCT_UP
AT1G51690	GMUCT	UP	GMUCT_UP
AT1G54410	GMUCT	UP	GMUCT_UP
AT1G55350	GMUCT	UP	GMUCT_UP
AT1G57680	GMUCT	UP	GMUCT_UP
AT1G60950	GMUCT	UP	GMUCT_UP
AT1G61790	GMUCT	UP	GMUCT_UP
AT1G62300	GMUCT	UP	GMUCT_UP
AT1G64065	GMUCT	UP	GMUCT_UP
AT1G64160	GMUCT	UP	GMUCT_UP
AT1G64720	GMUCT	UP	GMUCT_UP
AT1G64850	GMUCT	UP	GMUCT_UP
AT1G65440	GMUCT	UP	GMUCT_UP
AT1G66890	GMUCT	UP	GMUCT_UP
AT1G67230	GMUCT	UP	GMUCT_UP
AT1G67340	GMUCT	UP	GMUCT_UP
AT1G67740	GMUCT	UP	GMUCT_UP
AT1G69760	GMUCT	UP	GMUCT_UP
AT1G69850	GMUCT	UP	GMUCT_UP
AT1G69980	GMUCT	UP	GMUCT_UP
AT1G70090	GMUCT	UP	GMUCT_UP
AT1G71110	GMUCT	UP	GMUCT_UP
AT1G72050	GMUCT	UP	GMUCT_UP
AT1G72150	GMUCT	UP	GMUCT_UP
AT1G72180	GMUCT	UP	GMUCT_UP
AT1G73260	GMUCT	UP	GMUCT_UP
AT1G73500	GMUCT	UP	GMUCT_UP
AT1G74790	GMUCT	UP	GMUCT_UP
AT1G75335	GMUCT	UP	GMUCT_UP
AT1G75490	GMUCT	UP	GMUCT_UP
AT1G76600	GMUCT	UP	GMUCT_UP
AT1G76930	GMUCT	UP	GMUCT_UP
AT1G77680	GMUCT	UP	GMUCT_UP
AT1G77800	GMUCT	UP	GMUCT_UP
AT1G78070	GMUCT	UP	GMUCT_UP
AT1G78080	GMUCT	UP	GMUCT_UP
AT1G78270	GMUCT	UP	GMUCT_UP
AT1G78460	GMUCT	UP	GMUCT_UP
AT1G79160	GMUCT	UP	GMUCT_UP
AT1G79700	GMUCT	UP	GMUCT_UP
AT2G01140	GMUCT	UP	GMUCT_UP
AT2G01450	GMUCT	UP	GMUCT_UP
AT2G01670	GMUCT	UP	GMUCT_UP
AT2G01850	GMUCT	UP	GMUCT_UP
AT2G01930	GMUCT	UP	GMUCT_UP
AT2G02710	GMUCT	UP	GMUCT_UP
AT2G05380	GMUCT	UP	GMUCT_UP
AT2G05540	GMUCT	UP	GMUCT_UP
AT2G05710	GMUCT	UP	GMUCT_UP
AT2G05920	GMUCT	UP	GMUCT_UP
AT2G13360	GMUCT	UP	GMUCT_UP
AT2G15430	GMUCT	UP	GMUCT_UP
AT2G15695	GMUCT	UP	GMUCT_UP
AT2G15880	GMUCT	UP	GMUCT_UP
AT2G16900	GMUCT	UP	GMUCT_UP
AT2G17110	GMUCT	UP	GMUCT_UP
AT2G17240	GMUCT	UP	GMUCT_UP
AT2G17390	GMUCT	UP	GMUCT_UP
AT2G18160	GMUCT	UP	GMUCT_UP
AT2G18162	GMUCT	UP	GMUCT_UP
AT2G18560	GMUCT	UP	GMUCT_UP
AT2G19570	GMUCT	UP	GMUCT_UP
AT2G20610	GMUCT	UP	GMUCT_UP
AT2G20670	GMUCT	UP	GMUCT_UP
AT2G20890	GMUCT	UP	GMUCT_UP
AT2G20960	GMUCT	UP	GMUCT_UP
AT2G21950	GMUCT	UP	GMUCT_UP
AT2G22010	GMUCT	UP	GMUCT_UP
AT2G22430	GMUCT	UP	GMUCT_UP
AT2G23690	GMUCT	UP	GMUCT_UP
AT2G24240	GMUCT	UP	GMUCT_UP
AT2G25090	GMUCT	UP	GMUCT_UP
AT2G25900	GMUCT	UP	GMUCT_UP
AT2G26560	GMUCT	UP	GMUCT_UP
AT2G28110	GMUCT	UP	GMUCT_UP
AT2G28910	GMUCT	UP	GMUCT_UP
AT2G29320	GMUCT	UP	GMUCT_UP
AT2G29660	GMUCT	UP	GMUCT_UP
AT2G30600	GMUCT	UP	GMUCT_UP
AT2G33480	GMUCT	UP	GMUCT_UP
AT2G34110	GMUCT	UP	GMUCT_UP
AT2G34420	GMUCT	UP	GMUCT_UP
AT2G36320	GMUCT	UP	GMUCT_UP
AT2G36800	GMUCT	UP	GMUCT_UP
AT2G37220	GMUCT	UP	GMUCT_UP
AT2G37920	GMUCT	UP	GMUCT_UP
AT2G38310	GMUCT	UP	GMUCT_UP
AT2G38400	GMUCT	UP	GMUCT_UP
AT2G38860	GMUCT	UP	GMUCT_UP
AT2G39660	GMUCT	UP	GMUCT_UP
AT2G39710	GMUCT	UP	GMUCT_UP
AT2G41410	GMUCT	UP	GMUCT_UP
AT2G41870	GMUCT	UP	GMUCT_UP
AT2G42030	GMUCT	UP	GMUCT_UP
AT2G42390	GMUCT	UP	GMUCT_UP
AT2G43150	GMUCT	UP	GMUCT_UP
AT2G43330	GMUCT	UP	GMUCT_UP
AT2G44065	GMUCT	UP	GMUCT_UP
AT2G45680	GMUCT	UP	GMUCT_UP
AT2G47450	GMUCT	UP	GMUCT_UP
AT3G01480	GMUCT	UP	GMUCT_UP
AT3G01590	GMUCT	UP	GMUCT_UP
AT3G01690	GMUCT	UP	GMUCT_UP
AT3G01970	GMUCT	UP	GMUCT_UP
AT3G02140	GMUCT	UP	GMUCT_UP
AT3G02468	GMUCT	UP	GMUCT_UP
AT3G02470	GMUCT	UP	GMUCT_UP
AT3G02830	GMUCT	UP	GMUCT_UP
AT3G03150	GMUCT	UP	GMUCT_UP
AT3G03990	GMUCT	UP	GMUCT_UP
AT3G05060	GMUCT	UP	GMUCT_UP
AT3G05937	GMUCT	UP	GMUCT_UP
AT3G06080	GMUCT	UP	GMUCT_UP
AT3G07430	GMUCT	UP	GMUCT_UP
AT3G07660	GMUCT	UP	GMUCT_UP
AT3G08730	GMUCT	UP	GMUCT_UP
AT3G09390	GMUCT	UP	GMUCT_UP
AT3G10190	GMUCT	UP	GMUCT_UP
AT3G11090	GMUCT	UP	GMUCT_UP
AT3G12360	GMUCT	UP	GMUCT_UP
AT3G12400	GMUCT	UP	GMUCT_UP
AT3G13350	GMUCT	UP	GMUCT_UP
AT3G13520	GMUCT	UP	GMUCT_UP
AT3G13750	GMUCT	UP	GMUCT_UP
AT3G13790	GMUCT	UP	GMUCT_UP
AT3G14067	GMUCT	UP	GMUCT_UP
AT3G14650	GMUCT	UP	GMUCT_UP
AT3G14660	GMUCT	UP	GMUCT_UP
AT3G15354	GMUCT	UP	GMUCT_UP
AT3G15530	GMUCT	UP	GMUCT_UP
AT3G16150	GMUCT	UP	GMUCT_UP
AT3G16720	GMUCT	UP	GMUCT_UP
AT3G16770	GMUCT	UP	GMUCT_UP
AT3G17800	GMUCT	UP	GMUCT_UP
AT3G18030	GMUCT	UP	GMUCT_UP
AT3G18080	GMUCT	UP	GMUCT_UP
AT3G19540	GMUCT	UP	GMUCT_UP
AT3G20390	GMUCT	UP	GMUCT_UP
AT3G20898	GMUCT	UP	GMUCT_UP
AT3G22380	GMUCT	UP	GMUCT_UP
AT3G23390	GMUCT	UP	GMUCT_UP
AT3G23550	GMUCT	UP	GMUCT_UP
AT3G23820	GMUCT	UP	GMUCT_UP
AT3G24070	GMUCT	UP	GMUCT_UP
AT3G24080	GMUCT	UP	GMUCT_UP
AT3G25717	GMUCT	UP	GMUCT_UP
AT3G26520	GMUCT	UP	GMUCT_UP
AT3G27210	GMUCT	UP	GMUCT_UP
AT3G44010	GMUCT	UP	GMUCT_UP
AT3G47820	GMUCT	UP	GMUCT_UP
AT3G48000	GMUCT	UP	GMUCT_UP
AT3G48050	GMUCT	UP	GMUCT_UP
AT3G48360	GMUCT	UP	GMUCT_UP
AT3G48870	GMUCT	UP	GMUCT_UP
AT3G50690	GMUCT	UP	GMUCT_UP
AT3G50770	GMUCT	UP	GMUCT_UP
AT3G51110	GMUCT	UP	GMUCT_UP
AT3G51430	GMUCT	UP	GMUCT_UP
AT3G52480	GMUCT	UP	GMUCT_UP
AT3G53668	GMUCT	UP	GMUCT_UP
AT3G53670	GMUCT	UP	GMUCT_UP
AT3G54100	GMUCT	UP	GMUCT_UP
AT3G54670	GMUCT	UP	GMUCT_UP
AT3G54900	GMUCT	UP	GMUCT_UP
AT3G55730	GMUCT	UP	GMUCT_UP
AT3G55960	GMUCT	UP	GMUCT_UP
AT3G60140	GMUCT	UP	GMUCT_UP
AT3G60400	GMUCT	UP	GMUCT_UP
AT3G61600	GMUCT	UP	GMUCT_UP
AT3G61690	GMUCT	UP	GMUCT_UP
AT3G62980	GMUCT	UP	GMUCT_UP
AT3G63210	GMUCT	UP	GMUCT_UP
AT3G63310	GMUCT	UP	GMUCT_UP
AT3G63380	GMUCT	UP	GMUCT_UP
AT3G63400	GMUCT	UP	GMUCT_UP
AT4G00830	GMUCT	UP	GMUCT_UP
AT4G01540	GMUCT	UP	GMUCT_UP
AT4G02370	GMUCT	UP	GMUCT_UP
AT4G02920	GMUCT	UP	GMUCT_UP
AT4G05050	GMUCT	UP	GMUCT_UP
AT4G05320	GMUCT	UP	GMUCT_UP
AT4G08460	GMUCT	UP	GMUCT_UP
AT4G10970	GMUCT	UP	GMUCT_UP
AT4G11360	GMUCT	UP	GMUCT_UP
AT4G11660	GMUCT	UP	GMUCT_UP
AT4G12300	GMUCT	UP	GMUCT_UP
AT4G12800	GMUCT	UP	GMUCT_UP
AT4G13250	GMUCT	UP	GMUCT_UP
AT4G13340	GMUCT	UP	GMUCT_UP
AT4G14540	GMUCT	UP	GMUCT_UP
AT4G14580	GMUCT	UP	GMUCT_UP
AT4G14990	GMUCT	UP	GMUCT_UP
AT4G15550	GMUCT	UP	GMUCT_UP
AT4G16380	GMUCT	UP	GMUCT_UP
AT4G16490	GMUCT	UP	GMUCT_UP
AT4G16695	GMUCT	UP	GMUCT_UP
AT4G16950	GMUCT	UP	GMUCT_UP
AT4G17486	GMUCT	UP	GMUCT_UP
AT4G19160	GMUCT	UP	GMUCT_UP
AT4G19420	GMUCT	UP	GMUCT_UP
AT4G19510	GMUCT	UP	GMUCT_UP
AT4G19950	GMUCT	UP	GMUCT_UP
AT4G20860	GMUCT	UP	GMUCT_UP
AT4G21320	GMUCT	UP	GMUCT_UP
AT4G24240	GMUCT	UP	GMUCT_UP
AT4G24280	GMUCT	UP	GMUCT_UP
AT4G24570	GMUCT	UP	GMUCT_UP
AT4G24805	GMUCT	UP	GMUCT_UP
AT4G24810	GMUCT	UP	GMUCT_UP
AT4G24900	GMUCT	UP	GMUCT_UP
AT4G25690	GMUCT	UP	GMUCT_UP
AT4G25692	GMUCT	UP	GMUCT_UP
AT4G25780	GMUCT	UP	GMUCT_UP
AT4G26060	GMUCT	UP	GMUCT_UP
AT4G26400	GMUCT	UP	GMUCT_UP
AT4G26500	GMUCT	UP	GMUCT_UP
AT4G26520	GMUCT	UP	GMUCT_UP
AT4G26630	GMUCT	UP	GMUCT_UP
AT4G26910	GMUCT	UP	GMUCT_UP
AT4G27500	GMUCT	UP	GMUCT_UP
AT4G27840	GMUCT	UP	GMUCT_UP
AT4G28240	GMUCT	UP	GMUCT_UP
AT4G28290	GMUCT	UP	GMUCT_UP
AT4G28770	GMUCT	UP	GMUCT_UP
AT4G29060	GMUCT	UP	GMUCT_UP
AT4G30200	GMUCT	UP	GMUCT_UP
AT4G30910	GMUCT	UP	GMUCT_UP
AT4G30960	GMUCT	UP	GMUCT_UP
AT4G31150	GMUCT	UP	GMUCT_UP
AT4G31510	GMUCT	UP	GMUCT_UP
AT4G32060	GMUCT	UP	GMUCT_UP
AT4G32600	GMUCT	UP	GMUCT_UP
AT4G33050	GMUCT	UP	GMUCT_UP
AT4G33740	GMUCT	UP	GMUCT_UP
AT4G34138	GMUCT	UP	GMUCT_UP
AT4G34160	GMUCT	UP	GMUCT_UP
AT4G34750	GMUCT	UP	GMUCT_UP
AT4G34890	GMUCT	UP	GMUCT_UP
AT4G34920	GMUCT	UP	GMUCT_UP
AT4G35470	GMUCT	UP	GMUCT_UP
AT4G35600	GMUCT	UP	GMUCT_UP
AT4G35770	GMUCT	UP	GMUCT_UP
AT4G35785	GMUCT	UP	GMUCT_UP
AT4G36040	GMUCT	UP	GMUCT_UP
AT4G36850	GMUCT	UP	GMUCT_UP
AT4G36900	GMUCT	UP	GMUCT_UP
AT4G38540	GMUCT	UP	GMUCT_UP
AT4G39090	GMUCT	UP	GMUCT_UP
AT4G39260	GMUCT	UP	GMUCT_UP
AT4G39780	GMUCT	UP	GMUCT_UP
AT4G39840	GMUCT	UP	GMUCT_UP
AT5G01210	GMUCT	UP	GMUCT_UP
AT5G01810	GMUCT	UP	GMUCT_UP
AT5G01920	GMUCT	UP	GMUCT_UP
AT5G02030	GMUCT	UP	GMUCT_UP
AT5G02480	GMUCT	UP	GMUCT_UP
AT5G03380	GMUCT	UP	GMUCT_UP
AT5G04770	GMUCT	UP	GMUCT_UP
AT5G05380	GMUCT	UP	GMUCT_UP
AT5G07740	GMUCT	UP	GMUCT_UP
AT5G08300	GMUCT	UP	GMUCT_UP
AT5G09460	GMUCT	UP	GMUCT_UP
AT5G09461	GMUCT	UP	GMUCT_UP
AT5G09462	GMUCT	UP	GMUCT_UP
AT5G09463	GMUCT	UP	GMUCT_UP
AT5G11090	GMUCT	UP	GMUCT_UP
AT5G11580	GMUCT	UP	GMUCT_UP
AT5G11700	GMUCT	UP	GMUCT_UP
AT5G12890	GMUCT	UP	GMUCT_UP
AT5G13330	GMUCT	UP	GMUCT_UP
AT5G13950	GMUCT	UP	GMUCT_UP
AT5G14370	GMUCT	UP	GMUCT_UP
AT5G18460	GMUCT	UP	GMUCT_UP
AT5G18540	GMUCT	UP	GMUCT_UP
AT5G19120	GMUCT	UP	GMUCT_UP
AT5G19400	GMUCT	UP	GMUCT_UP
AT5G19480	GMUCT	UP	GMUCT_UP
AT5G19850	GMUCT	UP	GMUCT_UP
AT5G20050	GMUCT	UP	GMUCT_UP
AT5G20170	GMUCT	UP	GMUCT_UP
AT5G20250	GMUCT	UP	GMUCT_UP
AT5G21940	GMUCT	UP	GMUCT_UP
AT5G23050	GMUCT	UP	GMUCT_UP
AT5G23920	GMUCT	UP	GMUCT_UP
AT5G24320	GMUCT	UP	GMUCT_UP
AT5G25280	GMUCT	UP	GMUCT_UP
AT5G27660	GMUCT	UP	GMUCT_UP
AT5G27840	GMUCT	UP	GMUCT_UP
AT5G37260	GMUCT	UP	GMUCT_UP
AT5G38430	GMUCT	UP	GMUCT_UP
AT5G39570	GMUCT	UP	GMUCT_UP
AT5G40340	GMUCT	UP	GMUCT_UP
AT5G40370	GMUCT	UP	GMUCT_UP
AT5G40450	GMUCT	UP	GMUCT_UP
AT5G41020	GMUCT	UP	GMUCT_UP
AT5G42050	GMUCT	UP	GMUCT_UP
AT5G42620	GMUCT	UP	GMUCT_UP
AT5G43180	GMUCT	UP	GMUCT_UP
AT5G43700	GMUCT	UP	GMUCT_UP
AT5G46570	GMUCT	UP	GMUCT_UP
AT5G47040	GMUCT	UP	GMUCT_UP
AT5G47050	GMUCT	UP	GMUCT_UP
AT5G47880	GMUCT	UP	GMUCT_UP
AT5G49230	GMUCT	UP	GMUCT_UP
AT5G49300	GMUCT	UP	GMUCT_UP
AT5G49360	GMUCT	UP	GMUCT_UP
AT5G49400	GMUCT	UP	GMUCT_UP
AT5G50430	GMUCT	UP	GMUCT_UP
AT5G53500	GMUCT	UP	GMUCT_UP
AT5G54160	GMUCT	UP	GMUCT_UP
AT5G54270	GMUCT	UP	GMUCT_UP
AT5G56010	GMUCT	UP	GMUCT_UP
AT5G56030	GMUCT	UP	GMUCT_UP
AT5G56360	GMUCT	UP	GMUCT_UP
AT5G56550	GMUCT	UP	GMUCT_UP
AT5G57220	GMUCT	UP	GMUCT_UP
AT5G59780	GMUCT	UP	GMUCT_UP
AT5G60030	GMUCT	UP	GMUCT_UP
AT5G60400	GMUCT	UP	GMUCT_UP
AT5G61020	GMUCT	UP	GMUCT_UP
AT5G61228	GMUCT	UP	GMUCT_UP
AT5G61230	GMUCT	UP	GMUCT_UP
AT5G61770	GMUCT	UP	GMUCT_UP
AT5G62390	GMUCT	UP	GMUCT_UP
AT5G62600	GMUCT	UP	GMUCT_UP
AT5G63150	GMUCT	UP	GMUCT_UP
AT5G63160	GMUCT	UP	GMUCT_UP
AT5G63370	GMUCT	UP	GMUCT_UP
AT5G63790	GMUCT	UP	GMUCT_UP
AT5G64120	GMUCT	UP	GMUCT_UP
AT5G64570	GMUCT	UP	GMUCT_UP
AT5G65010	GMUCT	UP	GMUCT_UP
AT5G65210	GMUCT	UP	GMUCT_UP
AT5G65310	GMUCT	UP	GMUCT_UP
AT5G65630	GMUCT	UP	GMUCT_UP
AT5G65730	GMUCT	UP	GMUCT_UP
AT5G66052	GMUCT	UP	GMUCT_UP
AT5G66730	GMUCT	UP	GMUCT_UP
AT5G67480	GMUCT	UP	GMUCT_UP
AT1G01620	GMUCT	UP	GMUCT_UP
AT1G02475	GMUCT	UP	GMUCT_UP
AT1G03080	GMUCT	UP	GMUCT_UP
AT1G04000	GMUCT	UP	GMUCT_UP
AT1G06950	GMUCT	UP	GMUCT_UP
AT1G07040	GMUCT	UP	GMUCT_UP
AT1G07250	GMUCT	UP	GMUCT_UP
AT1G08550	GMUCT	UP	GMUCT_UP
AT1G09210	GMUCT	UP	GMUCT_UP
AT1G10230	GMUCT	UP	GMUCT_UP
AT1G12090	GMUCT	UP	GMUCT_UP
AT1G16700	GMUCT	UP	GMUCT_UP
AT1G17880	GMUCT	UP	GMUCT_UP
AT1G18480	GMUCT	UP	GMUCT_UP
AT1G18570	GMUCT	UP	GMUCT_UP
AT1G20830	GMUCT	UP	GMUCT_UP
AT1G21130	GMUCT	UP	GMUCT_UP
AT1G22280	GMUCT	UP	GMUCT_UP
AT1G24706	GMUCT	UP	GMUCT_UP
AT1G26240	GMUCT	UP	GMUCT_UP
AT1G26250	GMUCT	UP	GMUCT_UP
AT1G31330	GMUCT	UP	GMUCT_UP
AT1G32520	GMUCT	UP	GMUCT_UP
AT1G33600	GMUCT	UP	GMUCT_UP
AT1G34200	GMUCT	UP	GMUCT_UP
AT1G51620	GMUCT	UP	GMUCT_UP
AT1G51720	GMUCT	UP	GMUCT_UP
AT1G54100	GMUCT	UP	GMUCT_UP
AT1G54340	GMUCT	UP	GMUCT_UP
AT1G54500	GMUCT	UP	GMUCT_UP
AT1G54780	GMUCT	UP	GMUCT_UP
AT1G55310	GMUCT	UP	GMUCT_UP
AT1G55670	GMUCT	UP	GMUCT_UP
AT1G58180	GMUCT	UP	GMUCT_UP
AT1G58602	GMUCT	UP	GMUCT_UP
AT1G59870	GMUCT	UP	GMUCT_UP
AT1G61250	GMUCT	UP	GMUCT_UP
AT1G63880	GMUCT	UP	GMUCT_UP
AT1G64770	GMUCT	UP	GMUCT_UP
AT1G64950	GMUCT	UP	GMUCT_UP
AT1G65220	GMUCT	UP	GMUCT_UP
AT1G66240	GMUCT	UP	GMUCT_UP
AT1G66880	GMUCT	UP	GMUCT_UP
AT1G68440	GMUCT	UP	GMUCT_UP
AT1G68720	GMUCT	UP	GMUCT_UP
AT1G70200	GMUCT	UP	GMUCT_UP
AT1G71100	GMUCT	UP	GMUCT_UP
AT1G71960	GMUCT	UP	GMUCT_UP
AT1G74470	GMUCT	UP	GMUCT_UP
AT1G76030	GMUCT	UP	GMUCT_UP
AT1G76410	GMUCT	UP	GMUCT_UP
AT1G79040	GMUCT	UP	GMUCT_UP
AT1G80490	GMUCT	UP	GMUCT_UP
AT1G80920	GMUCT	UP	GMUCT_UP
AT2G01290	GMUCT	UP	GMUCT_UP
AT2G02060	GMUCT	UP	GMUCT_UP
AT2G05840	GMUCT	UP	GMUCT_UP
AT2G11000	GMUCT	UP	GMUCT_UP
AT2G14045	GMUCT	UP	GMUCT_UP
AT2G16860	GMUCT	UP	GMUCT_UP
AT2G17972	GMUCT	UP	GMUCT_UP
AT2G21210	GMUCT	UP	GMUCT_UP
AT2G22360	GMUCT	UP	GMUCT_UP
AT2G23320	GMUCT	UP	GMUCT_UP
AT2G23430	GMUCT	UP	GMUCT_UP
AT2G24200	GMUCT	UP	GMUCT_UP
AT2G25200	GMUCT	UP	GMUCT_UP
AT2G25670	GMUCT	UP	GMUCT_UP
AT2G26340	GMUCT	UP	GMUCT_UP
AT2G26500	GMUCT	UP	GMUCT_UP
AT2G27310	GMUCT	UP	GMUCT_UP
AT2G28380	GMUCT	UP	GMUCT_UP
AT2G30570	GMUCT	UP	GMUCT_UP
AT2G30700	GMUCT	UP	GMUCT_UP
AT2G31090	GMUCT	UP	GMUCT_UP
AT2G35470	GMUCT	UP	GMUCT_UP
AT2G36830	GMUCT	UP	GMUCT_UP
AT2G36950	GMUCT	UP	GMUCT_UP
AT2G37190	GMUCT	UP	GMUCT_UP
AT2G37750	GMUCT	UP	GMUCT_UP
AT2G39200	GMUCT	UP	GMUCT_UP
AT2G40880	GMUCT	UP	GMUCT_UP
AT2G41420	GMUCT	UP	GMUCT_UP
AT2G44060	GMUCT	UP	GMUCT_UP
AT2G45180	GMUCT	UP	GMUCT_UP
AT3G05280	GMUCT	UP	GMUCT_UP
AT3G06070	GMUCT	UP	GMUCT_UP
AT3G07780	GMUCT	UP	GMUCT_UP
AT3G11270	GMUCT	UP	GMUCT_UP
AT3G12580	GMUCT	UP	GMUCT_UP
AT3G13490	GMUCT	UP	GMUCT_UP
AT3G15353	GMUCT	UP	GMUCT_UP
AT3G15360	GMUCT	UP	GMUCT_UP
AT3G15480	GMUCT	UP	GMUCT_UP
AT3G15630	GMUCT	UP	GMUCT_UP
AT3G19760	GMUCT	UP	GMUCT_UP
AT3G21055	GMUCT	UP	GMUCT_UP
AT3G21720	GMUCT	UP	GMUCT_UP
AT3G22110	GMUCT	UP	GMUCT_UP
AT3G22120	GMUCT	UP	GMUCT_UP
AT3G27260	GMUCT	UP	GMUCT_UP
AT3G28270	GMUCT	UP	GMUCT_UP
AT3G49780	GMUCT	UP	GMUCT_UP
AT3G51420	GMUCT	UP	GMUCT_UP
AT3G51840	GMUCT	UP	GMUCT_UP
AT3G55330	GMUCT	UP	GMUCT_UP
AT3G56150	GMUCT	UP	GMUCT_UP
AT3G56630	GMUCT	UP	GMUCT_UP
AT3G56840	GMUCT	UP	GMUCT_UP
AT3G56860	GMUCT	UP	GMUCT_UP
AT3G59040	GMUCT	UP	GMUCT_UP
AT3G61260	GMUCT	UP	GMUCT_UP
AT3G63240	GMUCT	UP	GMUCT_UP
AT4G00660	GMUCT	UP	GMUCT_UP
AT4G03030	GMUCT	UP	GMUCT_UP
AT4G03280	GMUCT	UP	GMUCT_UP
AT4G13940	GMUCT	UP	GMUCT_UP
AT4G14430	GMUCT	UP	GMUCT_UP
AT4G14890	GMUCT	UP	GMUCT_UP
AT4G14950	GMUCT	UP	GMUCT_UP
AT4G16240	GMUCT	UP	GMUCT_UP
AT4G20360	GMUCT	UP	GMUCT_UP
AT4G21960	GMUCT	UP	GMUCT_UP
AT4G22320	GMUCT	UP	GMUCT_UP
AT4G24090	GMUCT	UP	GMUCT_UP
AT4G24230	GMUCT	UP	GMUCT_UP
AT4G25100	GMUCT	UP	GMUCT_UP
AT4G27700	GMUCT	UP	GMUCT_UP
AT4G27870	GMUCT	UP	GMUCT_UP
AT4G29010	GMUCT	UP	GMUCT_UP
AT4G29190	GMUCT	UP	GMUCT_UP
AT4G32340	GMUCT	UP	GMUCT_UP
AT4G32620	GMUCT	UP	GMUCT_UP
AT4G32930	GMUCT	UP	GMUCT_UP
AT4G34680	GMUCT	UP	GMUCT_UP
AT4G35580	GMUCT	UP	GMUCT_UP
AT4G37000	GMUCT	UP	GMUCT_UP
AT4G37980	GMUCT	UP	GMUCT_UP
AT4G38680	GMUCT	UP	GMUCT_UP
AT4G38825	GMUCT	UP	GMUCT_UP
AT4G39100	GMUCT	UP	GMUCT_UP
AT4G39220	GMUCT	UP	GMUCT_UP
AT5G02380	GMUCT	UP	GMUCT_UP
AT5G02490	GMUCT	UP	GMUCT_UP
AT5G02850	GMUCT	UP	GMUCT_UP
AT5G03730	GMUCT	UP	GMUCT_UP
AT5G03990	GMUCT	UP	GMUCT_UP
AT5G04140	GMUCT	UP	GMUCT_UP
AT5G04590	GMUCT	UP	GMUCT_UP
AT5G04930	GMUCT	UP	GMUCT_UP
AT5G06860	GMUCT	UP	GMUCT_UP
AT5G11170	GMUCT	UP	GMUCT_UP
AT5G12400	GMUCT	UP	GMUCT_UP
AT5G13730	GMUCT	UP	GMUCT_UP
AT5G13800	GMUCT	UP	GMUCT_UP
AT5G14410	GMUCT	UP	GMUCT_UP
AT5G14780	GMUCT	UP	GMUCT_UP
AT5G18190	GMUCT	UP	GMUCT_UP
AT5G19000	GMUCT	UP	GMUCT_UP
AT5G20840	GMUCT	UP	GMUCT_UP
AT5G21930	GMUCT	UP	GMUCT_UP
AT5G22000	GMUCT	UP	GMUCT_UP
AT5G36120	GMUCT	UP	GMUCT_UP
AT5G38520	GMUCT	UP	GMUCT_UP
AT5G40720	GMUCT	UP	GMUCT_UP
AT5G42960	GMUCT	UP	GMUCT_UP
